Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,Iceberg,NPP
-1.801796,0.00103268,319.4362,51.91198,28.176663,8.005643,1.989598,34.11765,41.412205,0.0543,0.101888254,5.5810185,0.022243816,0.191033424,0.1980288
-1.8042037,0.00102801,321.42088,51.3485,28.09835,8.006939,1.984988,34.124714,41.278828,0.0553,0.10229144,5.570313,0.022926592,0.166962479,0.2032128
-1.8084334,0.00101276,323.36605,50.925396,28.058022,8.008516,1.9829208,34.16061,41.212612,0.0558,0.10459646,5.5631446,0.023515156,0.146939599,0.2115072
-1.8105234,0.00097687,324.99215,50.78456,28.091049,8.010093,1.9856547,34.23327,41.2902,0.0561,0.10771471,5.5688093,0.023849318,0.173640102,0.222912
-1.808961,0.000966687,325.4894,50.76251,28.108561,8.011232,1.986857,34.244045,41.306725,0.057,0.11228495,5.571786,0.023916728,0.181669219,0.2374272
-1.8087867,0.000952132,325.35765,50.897483,28.153911,8.012476,1.9894785,34.243805,41.37517,0.059,0.1168503,5.5841114,0.02391152,0.179418413,0.2560896
-1.8098948,0.000935646,325.31676,50.87487,28.17344,8.013949,1.9899888,34.21268,41.38579,0.0635,0.1202582,5.595047,0.02438746,0.131543231,0.2778624
-1.8041772,0.000926445,326.0948,50.37733,28.094165,8.016573,1.9838577,34.143013,41.227554,0.0773,0.12275234,5.5794297,0.025741483,0.143633313,0.3172608
-1.7958645,0.000943818,328.03696,49.306337,27.886739,8.02048,1.969031,34.02188,40.808224,0.130523,0.1227498,5.530262,0.027823002,0.122014884,0.3711744
-1.7861483,0.000972535,331.41044,47.932167,27.595678,8.025516,1.9490157,33.916958,40.25012,0.292496,0.12800816,5.4623415,0.030643612,0.20145882,0.4935168
-1.7416382,0.00105232,335.2986,46.203677,27.106807,8.033015,1.9160497,33.665466,39.320343,0.680652,0.15620257,5.3898743,0.035551708,0.289380496,0.9994752
-1.7188004,0.00110597,340.71776,44.393055,26.488911,8.043764,1.8758876,33.49869,38.164726,1.265223,0.17606595,5.44186,0.047566642,0.471729571,2.063232
-1.6272411,0.00119073,347.50602,42.00627,25.430406,8.06383,1.8083851,33.142384,36.306786,1.845185,0.23379178,5.76677,0.07181748,0.864824515,5.101056
-1.8654069,0.00179596,332.94553,47.898296,27.227158,8.021272,1.9336536,34.27464,39.836597,0.0468,0.07056826,5.373514,0.019586287,7.416670176,0.09476352
-1.8536538,0.0016518,331.21958,47.450535,27.089905,8.022919,1.9242526,34.23324,39.70898,0.0509,0.07460061,5.3873216,0.02049899,2.7901584,0.0953856
-1.8534693,0.00141792,330.67334,47.002956,26.984228,8.025027,1.9172431,34.1905,39.568737,0.0553,0.054373752,5.402056,0.021610442,3.07711008,0.06905088
-1.8464683,0.00138503,329.674,46.424247,26.798928,8.021666,1.9046045,34.01724,39.22235,0.0574,0.05305134,5.3930487,0.023682227,3.901691549,0.07195392
-1.8385137,0.00134938,329.5926,46.179682,26.74511,8.019016,1.9010198,34.02396,39.198685,0.0569,0.05832932,5.3979373,0.024670935,2.934924883,0.08169984
-1.8436134,0.00132369,329.4619,46.08881,26.73038,8.017435,1.8999871,34.002056,39.159748,0.0578,0.06138368,5.4020337,0.025269033,4.94476583,0.08885376
-1.8408914,0.00131685,328.69986,46.207327,26.752684,8.015915,1.9011436,33.980915,39.19849,0.0584,0.0639854,5.403207,0.025399924,4.198121741,0.09268992
-1.8308378,0.0013008,327.21663,46.89085,26.902243,8.014165,1.9104948,34.003036,39.464375,0.0571,0.072587535,5.409434,0.0246856,2.11844592,0.1047168
-1.8220772,0.00128649,324.1945,48.300147,27.183384,8.009005,1.9279597,34.004208,39.88126,0.0526,0.07692032,5.4154815,0.022876913,1.438685798,0.1099008
-1.8373842,0.0012486,320.1153,50.281208,27.588414,8.0059,1.953144,34.01977,40.465626,0.0478,0.07144919,5.4307636,0.020718811,3.399077261,0.09932544
-1.806391,0.00121644,316.2827,52.066028,27.962992,8.0028715,1.9761026,34.03192,41.09824,0.0469,0.081436336,5.4608067,0.019486402,0.726820042,0.119232
-1.7977937,0.00113688,314.81045,53.001683,28.220521,8.001811,1.9919109,34.05741,41.51721,0.0478,0.085555576,5.514472,0.019682699,0.292878616,0.1378944
-1.7946688,0.00106954,314.61477,53.210955,28.316798,8.001994,1.9976182,34.040955,41.659027,0.0499,0.09217362,5.563075,0.02066009,0.217468074,0.1617408
-1.794857,0.00101865,315.0879,53.122573,28.355522,8.00253,1.9998006,34.045437,41.71268,0.0518,0.09745299,5.6015467,0.021527314,0.21016552,0.1793664
-1.7968576,0.000990033,315.70894,52.91426,28.357511,8.002761,1.9997887,34.05011,41.708294,0.0535,0.09864074,5.6248363,0.022019993,0.219383372,0.1897344
-1.8032811,0.000962425,316.9701,52.709725,28.36958,8.003405,2.0008755,34.09565,41.72174,0.0545,0.10217016,5.641338,0.022352746,0.171230518,0.2032128
-1.8051001,0.000953786,318.30636,52.421607,28.344626,8.004233,1.9995735,34.11342,41.670387,0.0555,0.106244795,5.6438553,0.02267272,0.122648178,0.217728
-1.8092614,0.000945212,319.81182,52.161686,28.324153,8.0051365,1.9986627,34.14337,41.63314,0.0564,0.10904131,5.6422222,0.022952912,0.133822774,0.2291328
-1.8119408,0.000916829,321.4815,52.024506,28.34985,8.006516,2.0009421,34.2189,41.683994,0.0573,0.11175043,5.6474954,0.023209464,0.178744069,0.2415744
-1.8117051,0.000913971,322.5301,51.80074,28.323935,8.008076,1.9994043,34.22995,41.64469,0.0586,0.11753044,5.642297,0.023457313,0.177385378,0.2623104
-1.8087261,0.000903752,323.58614,51.510118,28.293855,8.01098,1.9973803,34.22423,41.592613,0.0605,0.121944875,5.6362655,0.02401608,0.16189187,0.2830464
-1.8070153,0.000889743,325.08025,50.93619,28.22329,8.014603,1.9921723,34.193897,41.441254,0.0634,0.12570648,5.618791,0.025222093,0.110778952,0.3100032
-1.8029379,0.000889923,327.28148,49.928892,28.060308,8.018932,1.980606,34.119762,41.1043,0.0702,0.12728263,5.572717,0.027099573,0.16740184,0.3431808
-1.7903547,0.000913882,330.17093,48.669152,27.816758,8.023129,1.963795,34.011528,40.62561,0.0997,0.1330398,5.4971687,0.02923284,0.158302529,0.4074624
-1.7817414,0.000939127,333.72498,47.431026,27.563673,8.027122,1.9465985,33.93877,40.142765,0.210754,0.14368473,5.41803,0.031326403,0.141803603,0.5401728
-1.7456298,0.0010007,337.09177,46.153072,27.217679,8.032323,1.9231713,33.773468,39.505,0.517536,0.17556255,5.343659,0.033509827,0.223787405,0.9714816
-1.7294233,0.00105124,341.1303,44.926234,26.79291,8.039257,1.8951247,33.63967,38.70632,1.105079,0.19874123,5.337955,0.037729373,0.385604349,1.876608
-1.6599556,0.00112504,346.60769,43.237455,26.003182,8.052976,1.8442399,33.372364,37.313282,1.75351,0.25481436,5.538972,0.050577684,0.670019731,5.090688
-1.8842535,0.00157614,336.55518,48.73332,27.542232,8.014438,1.955328,34.482677,40.223938,0.0421,0.06960751,5.318373,0.01560691,5.056342272,0.0767232
-1.8618207,0.0014554,333.46856,48.254825,27.353007,8.016047,1.9422536,34.358185,40.054123,0.0444,0.06628354,5.363548,0.018592018,2.217400877,0.08252928
-1.8580906,0.00134432,331.87208,47.99586,27.267067,8.015642,1.936339,34.32272,39.969646,0.0448,0.05697934,5.388964,0.019859328,1.938495024,0.06853248
-1.8677478,0.00124338,331.4941,47.752064,27.223403,8.015702,1.9335664,34.31853,39.91182,0.0445,0.051888574,5.4147574,0.021126752,5.27457744,0.06293376
-1.858805,0.00125439,330.31535,47.28899,27.061129,8.015004,1.9223997,34.196312,39.655285,0.0453,0.05710236,5.4087946,0.022440196,5.193450432,0.07267968
-1.8519403,0.00125029,330.0147,47.0135,26.983261,8.0142975,1.9171075,34.17578,39.58171,0.0458,0.06997772,5.411104,0.023419694,4.281943738,0.09600768
-1.8508047,0.00124687,329.55024,46.885878,26.943853,8.013435,1.9143393,34.119698,39.505844,0.0473,0.06517458,5.411852,0.023966895,5.711662944,0.08978688
-1.850443,0.00124345,328.8302,47.049027,26.976837,8.012435,1.9162396,34.102535,39.545223,0.049,0.061332524,5.4149986,0.02399114,5.614773552,0.0839808
-1.8532135,0.00122171,327.71727,47.719214,27.136484,8.010967,1.9264455,34.145325,39.802715,0.0495,0.059637085,5.4249526,0.023206916,5.832032486,0.08045568
-1.8494787,0.00121055,325.34763,48.920576,27.38414,8.007998,1.9419412,34.18216,40.203365,0.0485,0.07042859,5.430651,0.02157611,3.71329367,0.09403776
-1.8281764,0.00122058,321.4176,50.533712,27.689131,8.004794,1.960547,34.170715,40.692497,0.0469,0.078777865,5.4325415,0.01965033,0.938761574,0.1057536
-1.8114996,0.00119565,317.41554,52.216936,28.031422,8.00233,1.9813522,34.154655,41.233807,0.0468,0.08022129,5.4548574,0.018553297,0.329410696,0.1119744
-1.802757,0.0011154,315.13277,53.26287,28.297747,8.001367,1.99736,34.142788,41.66041,0.0482,0.08295653,5.509861,0.019000028,0.222311745,0.1275264
-1.7977732,0.00102358,314.72313,53.52763,28.419496,8.001114,2.0044735,34.119064,41.84707,0.0509,0.09041934,5.5760182,0.02055366,0.19943801,0.1544832
-1.8023074,0.000938058,315.46518,53.40722,28.487101,8.001251,2.0084074,34.143147,41.94789,0.0533,0.095348924,5.636229,0.022017213,0.224134845,0.1752192
-1.8020164,0.000893344,316.1554,53.12732,28.493065,8.001969,2.0085732,34.142643,41.94976,0.0552,0.09638465,5.6720693,0.022826509,0.205822037,0.1855872
-1.8053561,0.000859047,317.22748,52.906707,28.509466,8.003029,2.0097913,34.174084,41.966896,0.0565,0.099050015,5.69597,0.023217524,0.148060405,0.1980288
-1.805806,0.000846977,318.32322,52.668247,28.497618,8.003789,2.009197,34.188854,41.942093,0.0578,0.10411794,5.7039172,0.023467572,0.130840039,0.2166912
-1.8079487,0.000845498,319.49803,52.429527,28.472055,8.004405,2.007717,34.19923,41.893276,0.0585,0.10944956,5.702187,0.02367604,0.189194711,0.2363904
-1.8105301,0.000841228,320.86352,52.178696,28.450986,8.006211,2.006569,34.223606,41.85242,0.0589,0.11581254,5.6971596,0.023955938,0.154118212,0.2571264
-1.8106272,0.00084327,322.31006,51.773105,28.395979,8.008988,2.0030437,34.22919,41.750267,0.0601,0.119795434,5.681324,0.024450694,0.153087987,0.2778624
-1.8056012,0.000849328,324.20155,51.074702,28.285826,8.014371,1.9955365,34.19652,41.53317,0.0623,0.12646838,5.650045,0.02550193,0.105356627,0.3068928
-1.8036066,0.000850453,326.8915,50.09975,28.132487,8.019791,1.985131,34.153038,41.217655,0.065,0.13020012,5.5981684,0.027206557,0.166667587,0.3359232
-1.7987754,0.000863588,330.0883,48.90594,27.9228,8.0246525,1.9709019,34.091457,40.799763,0.0696,0.13449246,5.5218157,0.029294317,0.190664755,0.378432
-1.7827827,0.000894311,333.42895,47.698785,27.675638,8.0286875,1.954155,33.99817,40.328125,0.0854,0.14998391,5.4349927,0.031286832,0.26425777,0.4841856
-1.7727288,0.000920146,336.81828,46.700343,27.461236,8.031581,1.939734,33.946716,39.92501,0.155163,0.17086418,5.3629866,0.03293458,0.153148942,0.6811776
-1.7481583,0.00096013,339.7313,45.84792,27.229117,8.034891,1.9240907,33.86588,39.50897,0.372016,0.1977637,5.3111017,0.034210818,0.194113264,1.078272
-1.7343205,0.00100114,342.78095,45.077525,26.939832,8.03942,1.9048597,33.773212,38.963375,0.859414,0.22034088,5.3061335,0.03563144,0.29894927,1.928448
-1.682317,0.00106019,347.0065,43.983012,26.377214,8.05013,1.8682751,33.583878,37.95505,1.547825,0.2682788,5.435299,0.040687733,0.464913086,4.904064
-1.5459787,0.00111227,353.68335,42.210527,25.414996,8.067538,1.8071263,33.344296,36.370003,2.192967,0.36124277,5.8239554,0.05538822,0.903215578,14.10048
-1.8846596,0.00134512,336.79253,48.900437,27.603764,8.010627,1.9595823,34.53547,40.328785,0.0405,0.05794422,5.302404,0.01525817,3.020744016,0.05816448
-1.8694744,0.00127769,333.99296,48.669893,27.48074,8.011678,1.950877,34.414555,40.19547,0.0411,0.050570715,5.339,0.017271248,2.57040743,0.05463936
-1.8568529,0.00124388,332.12793,48.527434,27.405169,8.011977,1.9455027,34.380936,40.17065,0.0413,0.0580694,5.3675906,0.018487734,1.875221021,0.0648
-1.8555174,0.00121035,331.1406,48.359666,27.35423,8.012197,1.9420257,34.36317,40.142475,0.041,0.060414374,5.393266,0.019610494,2.404702944,0.06988032
-1.8534194,0.00122313,329.89407,48.024375,27.231429,8.012714,1.9335416,34.233723,39.913376,0.0412,0.06401925,5.3965156,0.02073751,3.734777808,0.07651584
-1.863391,0.00115965,330.39412,47.96943,27.263835,8.013279,1.9360401,34.228165,39.91755,0.041,0.050538674,5.4223062,0.021795608,10.56575059,0.06137856
-1.8616295,0.00115448,330.05792,47.87768,27.236,8.012642,1.9340902,34.19067,39.878544,0.0427,0.04948834,5.4269377,0.022306815,13.88580797,0.06189696
-1.8346472,0.0012392,328.25625,47.83407,27.143257,8.010715,1.9270924,34.149952,39.839603,0.046,0.08425121,5.406033,0.02203352,2.065707619,0.1150848
-1.8311691,0.00123383,327.14918,48.432313,27.281782,8.008735,1.9359118,34.20398,40.07567,0.0469,0.08032328,5.413217,0.021162847,0.895959101,0.1057536
-1.84106,0.00121116,325.39,49.46625,27.513076,8.007009,1.9506287,34.25488,40.4315,0.0465,0.07784564,5.4208324,0.019810092,1.739276582,0.09922176
-1.820505,0.00122263,322.08547,50.787766,27.760923,8.00466,1.9657146,34.236046,40.815823,0.0462,0.07880103,5.4195314,0.018280361,0.291906703,0.09911808
-1.8089749,0.00120146,318.2135,52.27138,28.048908,8.002031,1.983039,34.20555,41.261074,0.0466,0.07993997,5.434862,0.017488526,0.214811542,0.1047168
-1.8028909,0.00112488,315.19583,53.378336,28.307473,8.000548,1.9982867,34.17165,41.674194,0.0483,0.08251475,5.488518,0.018175037,0.164592311,0.1181952
-1.7998462,0.00101256,314.48814,53.701155,28.452702,8.00032,2.0066774,34.143974,41.901176,0.0513,0.08890931,5.5695386,0.020243124,0.194205367,0.145152
-1.8039286,0.000906729,315.40206,53.43584,28.515145,8.000923,2.0099895,34.158543,41.992584,0.0541,0.09425704,5.64568,0.022352426,0.150413656,0.1689984
-1.8044692,0.000849305,316.47873,52.915428,28.500617,8.001727,2.0086071,34.148335,41.94794,0.0563,0.095843,5.6903525,0.02364825,0.230206908,0.18144
-1.806432,0.00080849,317.9207,52.516136,28.501237,8.002844,2.0087035,34.178883,41.934803,0.0578,0.09889857,5.7171327,0.024285233,0.185641027,0.1949184
-1.8047816,0.00079747,319.09618,52.192535,28.477866,8.003854,2.0072882,34.185444,41.887413,0.0588,0.10342338,5.7234927,0.024559922,0.14340183,0.212544
-1.8057152,0.0007966,320.32946,51.902164,28.444028,8.005373,2.0052264,34.191315,41.824013,0.0587,0.10844152,5.7193083,0.024808289,0.205599902,0.2322432
-1.8097038,0.000799867,321.8603,51.538605,28.395593,8.008131,2.002198,34.198563,41.723083,0.059,0.11524625,5.704672,0.025261814,0.161224888,0.2560896
-1.8108977,0.000805587,323.86532,50.938185,28.30686,8.013019,1.9963966,34.19712,41.548584,0.0606,0.11836111,5.67269,0.026156078,0.131905498,0.2768256
-1.805356,0.000820398,326.60097,49.989462,28.147845,8.019878,1.9857564,34.15766,41.236565,0.0632,0.12635508,5.6117186,0.027674905,0.14078505,0.3141504
-1.8036227,0.000835085,329.98103,48.860516,27.953757,8.025349,1.9727899,34.116024,40.843636,0.0662,0.13099895,5.529938,0.029639357,0.147056766,0.3494016
-1.797515,0.000860336,333.4183,47.72236,27.732695,8.029407,1.9579786,34.058537,40.41227,0.0701,0.13983454,5.4397443,0.031636257,0.18072758,0.4157568
-1.7796736,0.000898605,336.48133,46.743765,27.510753,8.032341,1.9430321,33.97733,39.99857,0.0806,0.16222791,5.3595887,0.03326795,0.20538646,0.5692032
-1.7709891,0.000927557,339.15424,46.051387,27.340945,8.03429,1.9316111,33.93558,39.683712,0.125742,0.18365203,5.3072628,0.034397115,0.290252333,0.8045568
-1.749201,0.000967412,341.13714,45.54227,27.166897,8.036798,1.9198157,33.858124,39.36508,0.273278,0.20575061,5.2796127,0.03500941,0.310723525,1.202688
-1.7290548,0.00100767,343.44077,45.07622,26.945267,8.040991,1.9050024,33.77234,38.957012,0.623926,0.23154579,5.292775,0.035357163,0.267876729,2.166912
-1.673457,0.00106572,346.63865,44.32408,26.495444,8.051566,1.8755452,33.59555,38.160046,1.25904,0.27698317,5.3944727,0.03719796,0.485140692,5.266944
-1.5496335,0.00112585,351.5613,43.03178,25.72986,8.067829,1.826402,33.349766,36.88673,1.836014,0.3585285,5.672136,0.04592555,0.973598141,13.37472
-1.8834691,0.00127114,336.8707,49.039718,27.640143,8.006199,1.9620343,34.535477,40.34824,0.0373,0.048722323,5.283289,0.015244815,3.5881812,0.04582656
-1.8699889,0.001226,334.2302,48.93809,27.54079,8.007871,1.9547853,34.43247,40.25179,0.0393,0.055404183,5.3086383,0.016360294,2.386156061,0.05536512
-1.8591988,0.0012073,332.37663,48.952144,27.508756,8.009039,1.9523209,34.416187,40.298855,0.04,0.059851702,5.3401133,0.017214703,2.054064701,0.06262272
-1.8593042,0.00119323,331.07537,48.932556,27.48864,8.009887,1.9508165,34.40667,40.317814,0.0404,0.06531955,5.369053,0.018049934,2.534571216,0.07143552
-1.8528564,0.0012249,329.35196,48.677363,27.370682,8.010793,1.9425177,34.28735,40.129524,0.0406,0.06699166,5.3740996,0.018950803,2.603086675,0.07506432
-1.8552266,0.00120527,329.11286,48.57604,27.350178,8.01121,1.9411806,34.254032,40.08467,0.0408,0.061296966,5.391193,0.019815523,4.0519872,0.07122816
-1.8403776,0.00122583,328.41387,48.45721,27.292522,8.010615,1.9370758,34.198246,40.037987,0.0424,0.07756435,5.3912415,0.020206167,2.630548656,0.09756288
-1.8220679,0.00126493,327.2913,48.584968,27.289465,8.009234,1.9364448,34.186203,40.06788,0.045,0.07869389,5.38674,0.019921636,0.359239622,0.10015488
-1.8249053,0.00125713,326.30232,49.121622,27.413508,8.007825,1.9443731,34.234333,40.27355,0.0458,0.078535914,5.3923144,0.019122861,0.239981219,0.09735552
-1.8241767,0.00123262,324.87598,50.03512,27.622828,8.006006,1.957763,34.280087,40.605602,0.0454,0.0773586,5.3994018,0.018044162,0.339876052,0.09289728
-1.8170371,0.00123956,321.8446,51.14084,27.819568,8.003642,1.9696043,34.248226,40.889027,0.0452,0.07740615,5.3951875,0.016956452,0.275134527,0.09217152
-1.8109571,0.00121295,318.2855,52.476265,28.075477,8.001151,1.9849527,34.220287,41.284706,0.0459,0.080216154,5.410457,0.0165042,0.228786906,0.09932544
-1.806064,0.00113977,314.90186,53.563952,28.312882,7.9993505,1.9987144,34.17193,41.667076,0.0479,0.082798645,5.465388,0.017457181,0.148185815,0.114048
-1.8063138,0.00101225,313.96076,53.89877,28.473394,7.999522,2.0078851,34.151173,41.920113,0.051,0.08621758,5.560035,0.01992557,0.168060131,0.1358208
-1.80827,0.000893281,315.15554,53.449135,28.518992,8.000515,2.009974,34.155323,41.9919,0.0541,0.09231479,5.6470027,0.022540757,0.15434134,0.160704
-1.8091648,0.000827118,316.88362,52.64206,28.477883,8.001558,2.0067606,34.14328,41.89501,0.0569,0.095918916,5.6964643,0.024335268,0.263367003,0.1783296
-1.8085859,0.000782209,318.92642,52.021038,28.457446,8.002526,2.005463,34.177536,41.850555,0.0582,0.0998329,5.721795,0.025293053,0.175259195,0.1949184
-1.8045812,0.000771455,320.40262,51.563278,28.417015,8.004018,2.002904,34.17823,41.7716,0.0583,0.10366058,5.7241973,0.025695072,0.149861318,0.2104704
-1.805607,0.000774285,321.8188,51.164173,28.36393,8.006827,1.9995256,34.17275,41.663322,0.0581,0.1074829,5.7120123,0.0260507,0.162846167,0.2270592
-1.8105142,0.000781753,323.7043,50.649565,28.28785,8.01169,1.9946294,34.17175,41.503975,0.0589,0.112682156,5.6816842,0.026751093,0.128196985,0.2477952
-1.8115985,0.000792866,326.3461,49.860016,28.162817,8.018262,1.9864496,34.162426,41.251316,0.061,0.11493602,5.624188,0.028054304,0.119880026,0.2664576
-1.8053988,0.00081586,329.66307,48.788276,27.969519,8.024918,1.973631,34.121113,40.87543,0.0637,0.1235501,5.5362857,0.029898207,0.125253216,0.3089664
-1.8025304,0.000839216,333.20975,47.70358,27.765479,8.029234,1.9601036,34.086063,40.477856,0.0667,0.13029692,5.4413485,0.031889955,0.141015669,0.357696
-1.7942269,0.000874112,336.2808,46.77242,27.562533,8.031975,1.9465317,34.02789,40.08194,0.0699,0.14312162,5.357405,0.033595225,0.144297901,0.4478976
-1.7760661,0.000916179,338.52756,46.110272,27.387075,8.034139,1.9346598,33.954144,39.75357,0.0776,0.16654803,5.299138,0.034727564,0.165955738,0.6283008
-1.7706124,0.000946108,340.2132,45.74455,27.26948,8.035532,1.9266686,33.919495,39.528305,0.108962,0.18280873,5.274022,0.035286568,0.261230504,0.8615808
-1.7469773,0.000987154,341.48666,45.462526,27.131563,8.037823,1.9172631,33.838825,39.288174,0.210996,0.20446566,5.2691507,0.03538639,0.271222448,1.306368
-1.7238803,0.0010274,343.17675,45.19859,26.942225,8.04256,1.9045249,33.75465,38.951885,0.440622,0.2339686,5.2962448,0.035299792,0.341339651,2.405376
-1.6695046,0.00108902,345.36958,44.682637,26.572252,8.054735,1.8800294,33.577133,38.296562,0.878631,0.27286077,5.380668,0.036097415,0.5963173,5.349888
-1.5680526,0.00116173,348.2863,43.815758,26.004367,8.069738,1.8432188,33.34215,37.32954,1.360596,0.325289,5.5662943,0.041626798,0.933622762,11.19744
-1.5164546,0.00122526,352.03472,42.64704,25.299584,8.084009,1.7986073,33.157124,36.0864,1.853407,0.32047713,5.885939,0.0567041,1.512696557,14.10048
